id,naziv,tip_ulice,ogranicenje_brzine,duzina_km
10047,Булевар Европе,primary,60,0.45171414209314176
10052,Пут новосадског партизанског одреда,tertiary,0,0.043671170001111745
10084,Привредникова,tertiary,0,0.3225575272559121
10089,Привредникова,tertiary,0,0.23082537674550901
10106,Сентандрејски пут,secondary,0,0.05714607701300974
10116,Сентандрејски пут,secondary,0,0.12807835467120857
10156,Темеринска,secondary,0,0.03990748678543237
10164,Темеринска,secondary,0,0.025681842247449894
10165,Темеринска,secondary,30,0.0389148755682422
10166,Темеринска,secondary,30,0.055023034487449295
10167,Темеринска,secondary,0,0.08519332191751287
10168,Темеринска,secondary,0,0.04328404258169814
10169,Темеринска,secondary,0,0.08605449269293201
10170,Темеринска,secondary,0,0.19948120061940028
10184,Темеринска,secondary,0,0.23162120783963325
10185,Темеринска,secondary,0,0.027859437500376855
10186,Темеринска,secondary,0,0.035361887854893234
10187,Темеринска,secondary,0,0.057810436601437545
10201,Темерински пут,secondary,0,0.09546758951674342
10202,Темерински пут,secondary,0,0.12989211868931777
10204,Руменачки пут,secondary,70,0.021687390445420517
10205,Руменачки пут,secondary,70,0.05434682760145414
10209,Руменачки пут,secondary,70,0.03983084898195991
10210,Руменачки пут,secondary,70,0.02755241895305725
10211,Руменачки пут,secondary,70,0.30575470909369584
10212,Руменачки пут,secondary,70,0.045844031672145874
10219,Руменачки пут,secondary,50,0.06278661867787345
10220,Руменачки пут,secondary,50,0.030710340374471946
10221,Руменачки пут,secondary,50,0.0512431644453696
10223,Руменачки пут,secondary,70,0.056434806326172066
10224,Доње Сајлово,tertiary,30,0.019100502820552385
10225,Руменачки пут,secondary,70,0.10200357210501988
10226,Руменачки пут,secondary,50,0.06617008645900854
10228,Руменачки пут,secondary,70,0.17864550537855547
10229,Руменачки пут,secondary,50,0.08167147539166272
10243,Руменачки пут,secondary,50,0.102716570646524
10244,Руменачки пут,secondary,50,0.10304943616836999
10245,Руменачки пут,secondary,50,0.050207014499300574
10248,Руменачки пут,secondary,0,0.01562674112449608
10261,Руменачки пут,secondary,0,0.16195956709282075
10703,Сентандрејски пут,secondary,0,0.0251051462304845
10265,Руменачки пут,secondary,0,0.035459780561853206
10266,Руменачки пут,secondary,0,0.02695901891303236
10269,Руменачки пут,secondary,0,0.09188457614667485
10271,Руменачки пут,secondary,60,0.13363487720272718
10274,Nepoznata ulica,secondary,60,0.04910971901814552
10292,Руменачки пут,secondary,60,0.3443491651673041
10296,Сентандрејски пут,secondary,0,0.17388323833185895
10298,Сентандрејски пут,secondary,0,0.22355748989716673
10307,Сентандрејски пут,secondary,0,0.02688802334042136
10309,Сентандрејски пут,secondary,40,0.04213794727813595
10310,Сентандрејски пут,secondary,0,0.07955063709821457
10311,Сентандрејски пут,secondary,40,0.02499794342760495
10314,Сентандрејски пут,secondary,40,0.05557968000486434
10316,Сентандрејски пут,secondary,0,0.041135342945108386
10319,Сентандрејски пут,secondary,0,0.04138605702984447
10321,Приморска,tertiary,40,0.3366391783185078
10323,Приморска,tertiary,30,0.0370948116366541
10325,Сентандрејски пут,secondary,30,0.0622108530461044
10327,Приморска,tertiary,0,0.04565397463085345
10328,Сентандрејски пут,secondary,0,0.021304347904750075
10329,Приморска,tertiary,30,0.058276112975360804
10332,Приморска,tertiary,30,0.00974520585056452
10333,Сентандрејски пут,secondary,30,0.019863222088673558
10334,Приморска,tertiary,30,0.03872066708214334
10335,Сентандрејски пут,secondary,30,0.008016574099008378
10336,Сентандрејски пут,secondary,30,0.023911225895217915
10343,Приморска,tertiary,0,0.45986059397757806
10344,Приморска,tertiary,0,0.03742518723109465
10349,Приморска,tertiary,30,0.029925927548563352
10350,Сентандрејски пут,secondary,30,0.020025119134790426
10351,Сентандрејски пут,secondary,30,0.005251016645006629
10352,Приморска,tertiary,30,0.03168616304646947
10353,Приморска,tertiary,0,0.030480692552759026
10354,Сентандрејски пут,secondary,30,0.02092991554400334
10358,Сентандрејски пут,secondary,30,0.06379707789700274
10359,Булевар Европе,primary,60,0.05345119030492685
10360,Булевар Европе,primary,60,0.061380091298189145
10363,Булевар Европе,primary,40,0.068463556069522
10364,Булевар Европе,primary,60,0.061239106061432465
10366,Nepoznata ulica,tertiary,0,0.10851010759937367
10369,Nepoznata ulica,tertiary,0,0.039973439006250104
10371,Nepoznata ulica,tertiary,0,0.03939676536045273
10372,Булевар Европе,primary,40,0.1599581171943643
10382,Булевар Европе,primary,60,0.0679959458624293
10383,Булевар Европе,primary,40,0.0822074606929585
10385,Булевар Европе,primary,60,0.13033177581989458
10386,Булевар Европе,primary,60,0.11458245498365593
10389,Приморска,tertiary,50,1.2658553960664938
10398,Булевар Европе,primary,60,0.23617228995446163
10399,Булевар Европе,primary,60,0.2361906879994438
10418,Nepoznata ulica,tertiary,0,0.03274298235980313
10422,Булевар Европе,primary,60,0.13985366855234588
10424,Булевар Европе,primary,60,0.14590796617548726
10425,Nepoznata ulica,tertiary,0,0.1615931107884744
10436,Темерински пут,secondary,0,0.03375095981744443
10437,Темерински пут,secondary,0,0.1254731334856417
10438,Темерински пут,secondary,0,0.054981684242267764
10451,Сентандрејски пут,secondary,0,0.11517547073057119
10452,Сентандрејски пут,secondary,0,0.030470696322740635
10454,Сентандрејски пут,secondary,0,0.04650533529754176
10455,Сентандрејски пут,secondary,0,0.11697604252474218
10459,Сентандрејски пут,secondary,0,0.11018950887042943
10461,Сентандрејски пут,secondary,0,0.1295173846855793
10463,Темерински пут,secondary,0,0.03452309906035785
10464,Темерински пут,secondary,0,0.040369330692764785
10468,Темерински пут,secondary,0,0.2683853112076165
10469,Темерински пут,secondary,0,0.31393472633803743
10471,Темерински пут,secondary,0,0.04847607004153322
10481,Сентандрејски пут,secondary,0,0.06877297034029663
10482,Сентандрејски пут,secondary,0,0.063849377133685
10486,Сентандрејски пут,secondary,0,0.23477857926553278
10488,Сентандрејски пут,secondary,0,0.23976151686033362
10493,Сентандрејски пут,secondary,0,0.06941097651359317
10503,Темерински пут,secondary,0,0.039507479641741415
10505,Темерински пут,secondary,0,0.04246398664214396
10506,Темерински пут,secondary,0,0.041123191268389626
10507,Темерински пут,secondary,0,0.18507208848781784
10509,Темерински пут,secondary,0,0.19181796364207174
10510,Темерински пут,secondary,0,0.04454847225832589
10515,Сентандрејски пут,secondary,0,0.06392886099260686
10527,Сентандрејски пут,secondary,0,0.22987963003412723
10530,Сентандрејски пут,secondary,0,0.22327620158062167
10536,Сентандрејски пут,secondary,0,0.05759814548397348
10539,Темерински пут,secondary,0,0.04328773372611446
10542,Темерински пут,secondary,0,0.046170205338994894
10546,Темерински пут,secondary,0,0.24887223367191852
10559,Темерински пут,secondary,0,0.28514761857123755
10561,Темерински пут,secondary,0,0.03846457213870535
10563,Темерински пут,secondary,0,0.04295322632290706
10570,Сентандрејски пут,secondary,0,0.06742204486859998
10577,Сентандрејски пут,secondary,0,0.09579722837327591
10581,Сентандрејски пут,secondary,0,0.38901772269429413
10582,Сентандрејски пут,secondary,0,0.07538864522700822
10705,Сентандрејски пут,secondary,0,0.017526250012222123
10596,Булевар Европе,primary,40,0.07818762940923277
10597,Булевар Европе,primary,60,0.0666076140701549
10598,Nepoznata ulica,tertiary,0,0.042361210894367486
10601,Булевар Европе,primary,40,0.04383179064109534
10602,Булевар Европе,secondary,40,0.002915851001645016
10603,Nepoznata ulica,tertiary,0,0.04412738400360954
10604,Nepoznata ulica,tertiary,30,0.03195657164508639
10605,Булевар Европе,primary,40,0.034886531179037276
10606,Булевар Европе,primary,40,0.019421330293107216
10608,Nepoznata ulica,tertiary,0,0.029045924375267266
10610,Булевар Европе,primary,40,0.021582927412026432
10613,Булевар Европе,primary,40,0.03670493093237762
10656,Булевар Европе,primary,40,0.09029898329282822
10657,Булевар Европе,primary,0,0.10792619153717936
10659,Булевар Европе,primary,60,0.06245022427933307
10660,Булевар Европе,primary,0,1.3041204447092858
10661,Булевар Европе,primary,0,1.3633976780443793
10663,Сентандрејски пут,secondary,0,0.10818875736226811
10684,Темерински пут,secondary,0,0.051033535010215354
10685,Темерински пут,secondary,0,0.06219164455038174
10686,Темерински пут,secondary,0,0.05053359903662412
10687,Темерински пут,secondary,0,0.05421347588109781
10688,Темерински пут,secondary,0,0.06476726587419608
10706,Сентандрејски пут,secondary,0,0.019146099790607395
10710,Темерински пут,secondary,0,0.16811185855458768
10712,Темерински пут,secondary,0,0.04119921522872004
10713,Темерински пут,secondary,0,0.047175089393863584
10717,Темерински пут,secondary,0,0.05525272583445042
10720,Сентандрејски пут,secondary,0,0.05391966245671596
10737,Сентандрејски пут,secondary,0,0.2152651377963531
10746,Темерински пут,secondary,0,0.06277413983566188
10749,Темерински пут,secondary,0,0.08803934703572316
10753,Темерински пут,secondary,0,0.28739817613250357
10797,Булевар Европе,primary,60,0.05586736173384716
10803,Булевар Европе,primary,60,0.05197467375967857
10809,Обилазница Нови Сад,primary,80,0.34259128242577636
10810,Обилазница Нови Сад,primary,40,0.31867100892151656
10855,Сентандрејски пут,secondary,0,0.03527639444903646
10821,Булевар Европе,primary,60,0.11083216413541828
10822,Булевар Европе,primary,60,0.12013238153990043
10823,Булевар Европе,primary,60,0.07703237845256532
10824,Булевар Европе,primary,60,0.0684531652589449
10830,Обилазница Нови Сад,primary,80,0.14532578862897244
10831,Обилазница Нови Сад,primary,80,0.43317992416315426
10832,Nepoznata ulica,motorway,130,1.1064270928477653
10834,Обилазница Нови Сад,primary,80,0.21415268654641198
10835,Обилазница Нови Сад,primary,80,0.042489792296337654
10836,Обилазница Нови Сад,primary,80,0.12569742167139808
10837,Обилазница Нови Сад,primary,80,0.059174579118822825
10838,Обилазница Нови Сад,primary,80,0.050713473470912644
10842,Обилазница Нови Сад,primary,80,0.9625323071384253
10843,Обилазница Нови Сад,primary,80,0.37548011018523525
10844,Обилазница Нови Сад,primary,80,0.13676197709424262
10845,Nepoznata ulica,motorway,130,1.6096521902038912
10849,Сентандрејски пут,secondary,0,0.05510857989902116
10852,Сентандрејски пут,secondary,0,0.03663185784185583
10862,Темерински пут,secondary,0,0.15148599372395444
10869,Темерински пут,secondary,0,0.03802245820327091
10871,Темерински пут,secondary,0,0.0674349375266664
10872,Темерински пут,secondary,0,0.06456313022016147
10880,Темерински пут,secondary,0,0.03968696624336532
10881,Темерински пут,secondary,0,0.0707202727020119
10882,Темерински пут,secondary,0,0.038526600518621716
10887,Темерински пут,secondary,0,0.02338856657272411
10898,Сентандрејски пут,secondary,0,0.03927686059723327
10903,Сентандрејски пут,secondary,0,0.34895548632438766
10914,Темерински пут,secondary,0,0.10061046540711222
10915,Темерински пут,secondary,0,0.1674874170633814
10923,Темерински пут,secondary,0,0.08034251942414322
10924,Темерински пут,secondary,30,0.02428172843155352
10945,Приморска,tertiary,0,0.02308941713394745
10946,Темерински пут,secondary,0,0.01617844141053316
10948,Темерински пут,secondary,0,0.014994843313007095
10959,Темерински пут,secondary,0,0.0321629720527642
10990,Обилазница Нови Сад,primary,60,0.030127071936318313
11009,Обилазница Нови Сад,primary,60,0.13905215359795553
11010,Обилазница Нови Сад,primary,80,0.045417696303738035
11016,Обилазница Нови Сад,primary,50,0.10480454042430956
11017,Обилазница Нови Сад,primary,80,0.5892709849999814
11019,Темерински пут,secondary,0,0.1777438815192567
11020,Темерински пут,secondary,0,0.1670362607050681
11026,Обилазница Нови Сад,primary,80,0.15306426927604663
11027,Обилазница Нови Сад,primary,80,0.13867587249746013
11029,Темерински пут,secondary,0,0.08238276869066298
11030,Београдски кеј,secondary,0,0.0676753830813452
11031,Београдски кеј,secondary,0,0.04206995026346752
11032,Nepoznata ulica,secondary,50,0.05985527636576613
11040,Венизелосова,secondary,50,0.1324466452380841
11041,Београдски кеј,tertiary,0,0.058721016990801025
11042,Венизелосова,secondary,50,0.03247693071622389
11044,Венизелосова,secondary,0,0.04452626976149025
11046,Београдски кеј,tertiary,0,0.08538441928793178
11048,Београдски кеј,tertiary,0,0.23221295076977427
11054,Београдски кеј,tertiary,0,0.05371364960276499
11132,Јована Цвијића,tertiary,0,0.013522071366576007
11111,Темеринска,secondary,0,0.0641608744250182
11118,Темеринска,secondary,0,0.11908403369535238
11128,Јована Цвијића,tertiary,0,0.5434922458542666
11131,Гундулићева,tertiary,0,0.05882270461257701
11133,Темеринска,secondary,0,0.012457269284135852
11134,Темеринска,secondary,0,0.085459136851488
11137,Темеринска,secondary,0,0.09968934564822253
11138,Кисачка,tertiary,0,0.3008461473914645
11141,Партизанска,secondary,0,0.02467989198047515
11144,Темеринска,secondary,0,0.026811803413904527
11145,Темеринска,secondary,0,0.06252551358666564
11146,Венизелосова,secondary,0,0.11262999099046639
11158,Јаше Игњатовића,tertiary,30,0.08860573772205063
11162,Гундулићева,tertiary,30,0.16270533320972883
11174,Гундулићева,tertiary,30,0.034292794768329
11184,Венизелосова,secondary,0,0.05697059546481457
11185,Венизелосова,secondary,50,0.05896273451468308
11186,Венизелосова,secondary,0,0.05057521560289791
11187,Венизелосова,secondary,50,0.054722193842866
11188,Венизелосова,secondary,0,0.1612654638284667
11189,Венизелосова,secondary,50,0.17153523865815426
11194,Венизелосова,secondary,0,0.09095252396335696
11201,Венизелосова,secondary,60,0.08871894361010106
11215,Венизелосова,secondary,50,0.018771058722114507
11217,Венизелосова,secondary,50,0.02585953764405616
11218,Венизелосова,secondary,0,0.0342146754061617
11219,Венизелосова,secondary,50,0.008106640115813937
11221,Венизелосова,secondary,0,0.034365877117455736
11222,Темеринска,secondary,0,0.02405257320464821
11224,Темеринска,secondary,0,0.017014348425042562
11225,Темеринска,secondary,0,0.033128496434464375
11226,Темеринска,secondary,0,0.03335352845930015
11228,Темеринска,secondary,0,0.08229448673809593
11229,Темеринска,secondary,0,0.03311064300417556
11234,Темеринска,secondary,0,0.0412977579451885
11236,Темеринска,secondary,0,0.12501903058484173
11237,Темеринска,secondary,0,0.025923612153822977
11238,Темеринска,secondary,0,0.040474690414403096
11239,Пут шајкашког одреда,secondary,0,0.010148348189780106
11245,Пут шајкашког одреда,secondary,0,0.027330522339280607
11246,Пут шајкашког одреда,secondary,0,0.08001111271805471
11247,Пут шајкашког одреда,secondary,0,0.12892955725624294
11248,Пут шајкашког одреда,secondary,0,0.15216619902206094
11249,Пут шајкашког одреда,secondary,0,0.042584074792966525
11250,Темеринска,secondary,0,0.011606600559604097
11251,Темеринска,secondary,0,0.011629318365852353
11252,Пут шајкашког одреда,secondary,0,0.009896396598845865
11253,Пут шајкашког одреда,secondary,0,0.04394102643222474
11254,Пут шајкашког одреда,secondary,0,0.14428266656872293
11255,Пут шајкашког одреда,secondary,0,0.03817861066691136
11256,Партизанска,secondary,0,0.06383213619359791
11257,Партизанска,secondary,0,0.03929872802976797
11258,Партизанска,secondary,0,0.08004081917520614
11259,Партизанска,secondary,0,0.03395115323741625
11263,Темеринска,secondary,0,0.04418484119844774
11267,Темеринска,secondary,0,0.020232673637034078
11270,Пут шајкашког одреда,secondary,0,0.043300893583853375
11271,Темеринска,secondary,0,0.029224664658660165
11282,Темеринска,secondary,0,0.06244005001717434
11283,Темеринска,secondary,0,0.005507398444619714
11286,Темеринска,secondary,0,0.034389635091234924
11287,Темеринска,secondary,0,0.04725718051903769
11288,Темеринска,secondary,0,0.033547337180620154
11291,Венизелосова,secondary,60,0.03568992327494841
11293,Венизелосова,secondary,60,0.06056522447562635
11297,Венизелосова,secondary,60,0.10023984040152296
11299,Темеринска,secondary,0,0.10085977706980931
11302,Венизелосова,secondary,0,0.1754291146869856
11310,Бајчи Жилинског,tertiary,0,1.1675524075886552
11316,Венизелосова,secondary,60,0.018042908683870186
11317,Венизелосова,secondary,60,0.006944109469853257
11318,Венизелосова,secondary,60,0.013632117591116927
11319,Венизелосова,secondary,60,0.07203336071457139
11339,Бајчи Жилинског,tertiary,0,0.03435764057467453
11340,Пут шајкашког одреда,secondary,0,0.10653605414672826
11341,Пут шајкашког одреда,secondary,0,0.079930641407329
11355,Nepoznata ulica,tertiary,0,0.6928838144061745
11358,Пут шајкашког одреда,secondary,0,0.18364577386397873
11359,Пут шајкашког одреда,secondary,0,0.07217413094723177
11369,Каћки мост,secondary,0,0.14729558905534262
11370,Каћки мост,secondary,0,0.144637946575693
11371,Пут шајкашког одреда,secondary,0,0.29029360049558833
11380,Nepoznata ulica,tertiary,30,0.020334075747006675
11382,Nepoznata ulica,tertiary,30,0.08225167346681207
11470,Темеринска,secondary,0,0.03406386986384996
11472,Темеринска,secondary,0,0.06675593340836282
11473,Темеринска,secondary,0,0.01379331452432906
11474,Темеринска,secondary,0,0.03362683565022556
11475,Темеринска,secondary,0,0.032424416430833346
11476,Темеринска,secondary,0,0.06153946452724102
11489,Темеринска,secondary,0,0.0006268364215655218
11490,Темеринска,secondary,0,0.0060404832958466746
11493,Темеринска,secondary,0,0.07312405161206854
11557,Пут шајкашког одреда,tertiary,60,1.8569906237461384
11636,Пут шајкашког одреда,secondary,0,0.48742233010434477
11638,Пут шајкашког одреда,secondary,0,0.06166649613074164
11642,Пут шајкашког одреда,secondary,0,0.11308924348348884
11653,Пут шајкашког одреда,secondary,0,0.10589593615884098
11658,Пут шајкашког одреда,tertiary,0,0.06733409977938981
11659,Nepoznata ulica,secondary,40,0.04415316486589431
11660,Пут шајкашког одреда,tertiary,0,0.03807384014589442
11661,Пут шајкашког одреда,tertiary,0,0.06535829512902165
11662,Пут шајкашког одреда,secondary,50,0.10895985666732572
11663,Пут шајкашког одреда,secondary,0,0.11170657785019987
11664,Пут шајкашког одреда,secondary,40,0.07398782629970538
11665,Пут шајкашког одреда,secondary,0,0.03886569318744225
11666,Nepoznata ulica,secondary,40,0.02085477039337347
11667,Nepoznata ulica,secondary,40,0.06482947641592457
11668,Nepoznata ulica,secondary,40,0.021538809337748398
11669,Nepoznata ulica,secondary,40,0.06110177740421719
11670,Пут шајкашког одреда,tertiary,0,0.047084538383896084
11671,Пут шајкашког одреда,tertiary,0,0.06770280567765155
11672,Nepoznata ulica,secondary,40,0.010981018176221904
11673,Nepoznata ulica,secondary,0,0.06644718117682988
11674,Nepoznata ulica,secondary,50,0.06206153018996969
11677,Nepoznata ulica,secondary,0,0.08688924066294135
11682,Nepoznata ulica,secondary,0,0.08661636250479497
11683,Nepoznata ulica,secondary,0,0.04024564107655866
11684,Nepoznata ulica,secondary,0,0.33874187869356853
11686,Nepoznata ulica,secondary,0,0.19526454384227845
11701,Nepoznata ulica,secondary,0,0.034398236128616
11702,Nepoznata ulica,secondary,0,0.006840950684705777
11703,Nepoznata ulica,secondary,0,0.09010654222555521
11704,Nepoznata ulica,secondary,0,0.13681238352663228
11705,Обилазница Нови Сад,primary,80,0.18878695240634044
11706,Обилазница Нови Сад,primary,80,0.11589073073403422
11707,Обилазница Нови Сад,primary,80,0.15510597715127192
11708,Зрењанински пут,primary,0,0.09626736251494106
11709,Nepoznata ulica,primary,0,0.12756838883304897
11710,Nepoznata ulica,primary,0,0.08340410204912559
11711,Обилазница Нови Сад,primary,80,0.26112478887715074
11712,Nepoznata ulica,primary,0,0.25161059287932735
11713,Nepoznata ulica,primary,0,0.05716269793348466
11714,Nepoznata ulica,primary,0,0.035569975089857285
11715,Nepoznata ulica,primary,0,0.07683231745494322
11716,Nepoznata ulica,primary,0,0.04820576054579509
11717,Nepoznata ulica,primary,0,0.1319254677209309
11718,Nepoznata ulica,primary,0,0.3461815976214957
11719,Nepoznata ulica,primary,0,0.1914860721423257
11720,Nepoznata ulica,primary,0,0.10781322686329611
11721,Nepoznata ulica,primary,0,0.08556772511397233
11722,Nepoznata ulica,primary,0,0.0952526039763877
11736,Темерински пут,secondary,60,0.0913263577448708
11737,Темерински пут,secondary,80,0.5623113167531323
11746,Ослобођења,secondary,0,0.07395078316327987
11751,Ослобођења,secondary,0,0.17744122223545264
11753,Ослобођења,secondary,0,0.046130488893091404
11754,Ослобођења,secondary,40,0.038060777614938104
11755,Ослобођења,secondary,40,0.0652875224510922
11756,Ослобођења,secondary,40,0.03269219352838339
11767,Ослобођења,secondary,40,0.04907115440405921
11768,Ослобођења,secondary,40,0.049277817079959006
11769,Ослобођења,secondary,40,0.18955441236845688
11770,Ослобођења,secondary,0,0.044188433266582575
11774,Ослобођења,secondary,0,0.10603697855406001
11776,Ослобођења,secondary,0,0.03486368506440374
11778,Ослобођења,secondary,0,0.03567419954932729
11779,Ослобођења,secondary,0,0.05359966800062423
11780,Ослобођења,secondary,0,0.04795750218211938
11781,Ослобођења,secondary,0,0.09317722718124836
11793,Партизанска,secondary,40,0.05339973393259915
11795,Ослобођења,secondary,0,0.12069386724064776
11796,Партизанска,secondary,40,0.128102050123074
11798,Ослобођења,secondary,0,0.13165225289100307
11800,Ослобођења,secondary,0,0.060179076240299764
11802,Партизанска,secondary,40,0.04131399025691729
11806,Ослобођења,secondary,0,0.11115422213809725
11807,Партизанска,secondary,0,0.028549653734894372
11810,Ослобођења,secondary,0,0.061106830080050925
11812,Ослобођења,secondary,0,0.06936414911840932
11813,Партизанска,secondary,0,0.16227180357026724
11814,Ослобођења,secondary,0,0.08268911607575889
11816,Партизанска,secondary,0,0.06969609035133245
11820,Ослобођења,secondary,0,0.36432245228642346
11836,Пут за Планту,tertiary,80,6.520331823722142
11837,Ослобођења,secondary,0,0.08268302205241516
11838,Nepoznata ulica,secondary,0,0.07841657377401613
11839,Nepoznata ulica,secondary,0,0.42668641397123175
11840,Nepoznata ulica,secondary,0,0.11801681745198221
11841,Nepoznata ulica,secondary,0,1.2729008659256202
11842,Nepoznata ulica,secondary,0,0.02755176928867945
11843,Пут за Планту,tertiary,80,0.04315061634230146
11844,Nepoznata ulica,secondary,0,0.05570534975874598
11845,Nepoznata ulica,secondary,0,0.05978458251857821
11846,Nepoznata ulica,secondary,0,0.029035433377883953
11847,Nepoznata ulica,secondary,60,0.14984772027658796
11848,Nepoznata ulica,secondary,60,0.40934379333676335
11849,Nepoznata ulica,secondary,60,0.028482683247558694
11850,Nepoznata ulica,tertiary,0,2.1571821389659753
11854,Војвођанска,tertiary,0,0.4123548295519579
11857,Nepoznata ulica,tertiary,0,0.12706180318441174
11859,Nepoznata ulica,tertiary,0,0.11082768664810112
11860,Nepoznata ulica,tertiary,0,0.8392183206037359
11865,Војвођанска,tertiary,0,0.8679608533760923
11869,Словачка,secondary,0,0.04766774407612679
11870,Словачка,secondary,0,0.04760899100492343
11871,Војвођанска,tertiary,0,0.03920237315628927
11872,Словачка,secondary,0,0.03495130253815705
11873,Словачка,secondary,0,0.017861968576805377
11881,Партизанска,secondary,0,0.24723957921576642
11884,Партизанска,secondary,0,0.2123655897279058
11886,Руменачки мост,secondary,0,0.09129700216834324
11889,Кисачки пут,secondary,0,0.10422002309654554
11891,Кисачки пут,secondary,0,0.03498207141057016
11894,Кисачки пут,secondary,0,0.08184983440818515
11912,Кисачки пут,secondary,0,0.47901615180534635
11920,Nepoznata ulica,secondary,0,0.5339901919481732
11921,Nepoznata ulica,secondary,0,0.14824601145533048
11922,Nepoznata ulica,secondary,0,0.11376175295986117
11923,Nepoznata ulica,secondary,0,0.06032315495082331
11924,Nepoznata ulica,secondary,0,0.01746281672902717
11925,Nepoznata ulica,secondary,0,0.05271632190106674
11926,Кисачки пут,secondary,0,1.102853302185113
11930,Кисачки пут,secondary,0,0.04967763962060318
11948,Nepoznata ulica,motorway,130,0.3696856523452902
11949,Nepoznata ulica,motorway,130,0.27643214241198805
11951,Nepoznata ulica,motorway,130,0.8522566919512651
11952,Nepoznata ulica,motorway,130,0.9812618157584608
11953,Nepoznata ulica,motorway,130,0.34002211008568506
11954,Nepoznata ulica,motorway,130,0.18168878850423562
11955,Nepoznata ulica,motorway,130,0.24115857566816595
11956,Nepoznata ulica,motorway,130,0.2774723708116984
11957,Nepoznata ulica,motorway,130,0.7810629204337991
11958,Nepoznata ulica,motorway,130,0.03786417503789995
11976,Nepoznata ulica,motorway,130,0.533332783755731
11978,Nepoznata ulica,motorway,130,0.5871669166544089
11984,Кисачки пут,secondary,0,0.1943089296802039
11985,Кисачки пут,secondary,0,0.19921461188233733
11986,Nepoznata ulica,secondary,0,0.3868553765129108
11987,Nepoznata ulica,secondary,0,0.17981023293403955
11988,Nepoznata ulica,secondary,0,1.0131690036203416
11989,Nepoznata ulica,secondary,0,0.16584356977670708
11990,Nepoznata ulica,secondary,50,0.07128513783066663
11991,Nepoznata ulica,secondary,50,0.04240660093811606
11992,Nepoznata ulica,secondary,0,0.07017451789276981
11994,Nepoznata ulica,secondary,0,0.027858947306955685
11995,Nepoznata ulica,secondary,0,0.13868316737949093
11996,Nepoznata ulica,secondary,0,0.03364016594186546
11997,Nepoznata ulica,secondary,0,0.1731790222720188
11998,Nepoznata ulica,secondary,0,0.045762319892645675
11999,Nepoznata ulica,secondary,0,0.04888444482742086
12002,Словачка,secondary,0,0.0408046662147489
12004,Словачка,secondary,0,0.077143352098821
12005,Словачка,secondary,0,0.2504508574218048
12007,Словачка,secondary,0,0.04709025985690062
12008,Словачка,secondary,0,0.04491563501694219
12009,Масарикова,tertiary,0,0.032563715288990595
12011,Словачка,secondary,0,0.053023576427031
12048,Темерински пут,secondary,0,0.10099517112040284
12012,Nepoznata ulica,motorway,130,1.5549921621003198
12013,Словачка,secondary,0,0.03762479437410805
12014,Словачка,secondary,0,0.04951559313848656
12015,Словачка,secondary,0,0.16863913268273195
12017,Масарикова,tertiary,0,0.4398391078211446
12019,Словачка,secondary,0,0.1325146936142946
12021,Словачка,secondary,0,0.07709281711810007
12022,Словачка,secondary,0,0.10717684238914783
12024,Масарикова,tertiary,0,0.06995203327893867
12025,Nepoznata ulica,tertiary,0,0.1353167320751487
12026,Nepoznata ulica,tertiary,0,0.1002112157004504
12030,Nepoznata ulica,motorway,130,2.301591475883594
12034,Темерински пут,secondary,30,0.05748848472456249
12035,Темерински пут,secondary,0,0.038000053093120496
12037,Nepoznata ulica,secondary,30,0.01743424126304388
12040,Nepoznata ulica,secondary,30,0.029127293383834733
12041,Nepoznata ulica,secondary,30,0.02643979830837126
12043,Nepoznata ulica,secondary,30,0.013042089510703766
12046,Темерински пут,secondary,30,0.03924652631632346
12049,Темерински пут,secondary,30,0.05331624573881728
12056,Сентандрејски пут,secondary,0,0.06283377408182896
12061,Сентандрејски пут,secondary,0,0.1096904797993504
12064,Сентандрејски пут,secondary,0,0.04810301050947537
12065,Сентандрејски пут,secondary,0,0.02091638683303487
12072,Темерински пут,secondary,30,0.0102186629249956
12073,Темерински пут,secondary,0,0.009119360122924157
12074,Темерински пут,secondary,50,0.024942932249901673
12075,Темерински пут,secondary,80,0.035102475239344476
12076,Темерински пут,secondary,60,0.021816341336262427
12078,Темерински пут,secondary,80,0.07474916952122546
12079,Темерински пут,secondary,60,0.228310487894146
12080,Темерински пут,secondary,60,0.14800458811332845
12084,Сентандрејски пут,secondary,60,0.23605376221601684
12085,Обилазница Нови Сад,primary,80,0.2672086989796863
12086,Обилазница Нови Сад,primary,80,0.12196240183338027
12093,Темерински пут,secondary,60,0.02013270280272509
12094,Темерински пут,secondary,60,0.009711094272018574
12095,Обилазница Нови Сад,primary,80,0.2393438405049338
12096,Обилазница Нови Сад,primary,80,0.10078840640514432
12097,Nepoznata ulica,motorway,130,0.07253231600900449
12098,Темерински пут,secondary,60,0.08758518247901358
12099,Темерински пут,secondary,60,0.08619716679823924
12100,Обилазница Нови Сад,primary,80,0.2584628402680993
12101,Обилазница Нови Сад,primary,80,0.09239507577993132
12102,Темерински пут,secondary,60,0.01611645843191303
12103,Темерински пут,secondary,60,0.020944759997777854
12104,Сентандрејски пут,secondary,60,0.08345648642507042
12105,Nepoznata ulica,motorway,130,0.14773624845273184
12106,Обилазница Нови Сад,primary,80,0.2524876839093564
12107,Обилазница Нови Сад,primary,80,0.13954423841440244
